Survived,Pclass,Sex_Encoded,Age,SibSp,Parch,Fare,Embarked_Q,Embarked_S,Age_Standardized,Fare_Standardized
0,3,0,28.0,0,0,8.05,False,True,-0.10463740114712752,-0.4863374216869257
1,2,0,34.0,1,1,32.5,False,True,0.35646165878061953,0.005955680025033696
1,2,0,18.0,0,2,13.0,False,True,-0.8731358343600393,-0.3866707201133388
0,2,1,30.0,0,0,13.0,False,True,0.04906228549545483,-0.3866707201133388
0,3,0,10.0,0,2,24.15,False,True,-1.4879345809303688,-0.1621689579829361
0,3,1,28.0,0,0,7.8958,False,False,-0.10463740114712752,-0.4894421904510968
0,3,1,21.0,0,0,7.7333,True,False,-0.6425863043961658,-0.49271407711891657
0,3,1,29.0,0,0,7.875,False,True,-0.027787557825836348,-0.4898609919445778
0,3,0,28.0,1,1,14.4,False,True,-0.10463740114712752,-0.35848215805212236
0,3,1,18.0,1,1,20.2125,False,True,-0.8731358343600393,-0.2414492887801075
0,3,1,28.0,0,0,7.25,False,True,-0.10463740114712752,-0.5024451714361923
1,2,0,28.0,1,0,26.0,False,True,-0.10463740114712752,-0.12491978668775715
1,2,0,19.0,0,0,26.0,False,True,-0.7962859910387481,-0.12491978668775715
0,3,1,28.0,0,0,7.75,True,False,-0.10463740114712752,-0.49237782784290063
1,3,1,32.0,0,0,8.05,False,True,0.20276197213803718,-0.4863374216869257
1,1,1,28.0,0,0,26.55,False,True,-0.10463740114712752,-0.11384570873513637
1,3,0,28.0,1,0,16.1,False,True,-0.10463740114712752,-0.32425318983493084
1,2,0,42.0,1,0,26.0,False,True,0.9712604053509489,-0.12491978668775715
0,3,1,17.0,0,0,7.125,False,True,-0.9499856776813305,-0.5049620073345151
0,1,1,50.0,1,0,55.9,False,True,1.5860591519212783,0.4771073601910807
0,3,0,21.0,2,2,34.375,False,True,-0.6425863043961658,0.04370821849987721
1,2,0,24.0,2,3,18.75,False,True,-0.41203677443229225,-0.2708962687904854
0,2,1,31.0,0,0,10.5,False,True,0.12591212881674602,-0.43700743807979686
1,2,0,45.0,1,1,26.25,False,True,1.2018099353148226,-0.11988611489111134
0,3,1,20.0,0,0,9.5,False,True,-0.719436147717457,-0.45714212526638004
0,3,1,25.0,1,0,7.775,False,True,-0.33518693111100106,-0.4918744606632361
1,2,0,28.0,0,0,13.0,False,True,-0.10463740114712752,-0.3866707201133388
1,3,1,28.0,0,0,8.1125,False,True,-0.10463740114712752,-0.48507900373776425
1,2,0,13.0,0,1,19.5,False,True,-1.2573850509664952,-0.255795253400548
1,1,1,34.0,0,0,26.55,False,True,0.35646165878061953,-0.11384570873513637
1,3,0,5.0,2,1,19.2583,False,False,-1.8721837975368247,-0.26066180729354516
1,1,1,52.0,0,0,30.5,False,True,1.7397588385638607,-0.034313694348132716
0,2,1,36.0,1,2,27.75,False,True,0.5101613454232019,-0.08968408411123653
0,3,1,28.0,1,0,19.9667,False,True,-0.10463740114712752,-0.2463983948905696
0,1,1,30.0,0,0,27.75,False,False,0.04906228549545483,-0.08968408411123653
0,3,1,28.0,0,0,8.05,False,True,-0.10463740114712752,-0.4863374216869257
1,3,1,29.0,0,0,7.8958,False,False,-0.027787557825836348,-0.4894421904510968
1,1,0,28.0,1,0,51.8625,False,True,-0.10463740114712752,0.395813560675251
1,2,0,50.0,0,0,10.5,False,True,1.5860591519212783,-0.43700743807979686
0,3,1,28.0,0,0,7.75,True,False,-0.10463740114712752,-0.49237782784290063
1,1,1,48.0,0,0,26.55,False,True,1.432359465278696,-0.11384570873513637
0,3,1,34.0,0,0,8.05,False,True,0.35646165878061953,-0.4863374216869257
0,1,1,47.0,0,0,38.5,False,True,1.3555096219574048,0.12676380314453292
0,2,1,48.0,0,0,13.0,False,True,1.432359465278696,-0.3866707201133388
0,3,1,28.0,0,0,8.05,False,True,-0.10463740114712752,-0.4863374216869257
0,3,1,38.0,0,0,7.05,False,True,0.6638610320657843,-0.5064721088735089
0,2,1,28.0,0,0,0.0,False,True,-0.10463740114712752,-0.6484216535389205
0,3,1,28.0,0,0,7.725,True,False,-0.10463740114712752,-0.4928811950225652
0,3,1,28.0,0,0,7.25,False,True,-0.10463740114712752,-0.5024451714361923
0,3,1,38.0,0,0,8.6625,False,True,0.6638610320657843,-0.47400492578514347
1,2,0,33.0,1,2,27.75,False,True,0.27961181545932834,-0.08968408411123653
1,2,0,23.0,0,0,13.7917,False,False,-0.48888661775358344,-0.3707300882677209
0,3,0,22.0,0,0,9.8375,False,True,-0.5657364610748746,-0.45034666834090825
0,1,1,28.0,0,0,52.0,False,True,-0.10463740114712752,0.39858208016340624
0,2,1,34.0,1,0,21.0,False,True,0.35646165878061953,-0.22559322262067316
0,3,1,29.0,1,0,7.0458,False,True,-0.027787557825836348,-0.5065566745596926
0,3,1,22.0,0,0,7.5208,False,True,-0.5657364610748746,-0.4969926981460655
0,3,1,9.0,5,2,46.9,False,True,-1.56478442425166,0.2958951755118318
0,2,1,28.0,0,0,0.0,False,True,-0.10463740114712752,-0.6484216535389205
0,3,1,50.0,0,0,8.05,False,True,1.5860591519212783,-0.4863374216869257
0,3,0,28.0,3,1,25.4667,False,True,-0.10463740114712752,-0.13565761536436197
0,3,1,30.0,0,0,8.05,False,True,0.04906228549545483,-0.4863374216869257
1,3,1,9.0,1,1,15.9,False,True,-1.56478442425166,-0.32828012727224753
0,3,1,28.0,1,0,19.9667,False,True,-0.10463740114712752,-0.2463983948905696
0,3,1,21.0,0,0,7.25,False,True,-0.6425863043961658,-0.5024451714361923
0,3,1,21.0,0,0,8.05,False,True,-0.6425863043961658,-0.4863374216869257
0,3,1,28.0,0,0,14.4583,False,False,-0.10463740114712752,-0.3573083057891445
0,3,1,28.0,0,0,15.1,False,True,-0.10463740114712752,-0.3443878770215141
0,3,1,24.0,0,0,7.7958,False,True,-0.41203677443229225,-0.49145565916975514
0,3,1,17.0,0,0,8.6625,False,True,-0.9499856776813305,-0.47400492578514347
0,3,0,21.0,0,0,7.75,True,False,-0.6425863043961658,-0.49237782784290063
0,3,0,28.0,0,0,7.6292,True,False,-0.10463740114712752,-0.4948100980550399
0,3,0,37.0,0,0,9.5875,False,True,0.5870111887444931,-0.455380340137554
1,2,0,33.0,0,2,26.0,False,True,0.27961181545932834,-0.12491978668775715
1,1,1,28.0,0,0,26.55,False,True,-0.10463740114712752,-0.11384570873513637
0,3,1,28.0,0,0,22.525,False,True,-0.10463740114712752,-0.1948878246611338
1,3,1,26.0,0,0,56.4958,False,True,-0.2583370877897099,0.48910360681684706
1,3,1,29.0,0,0,7.75,True,False,-0.027787557825836348,-0.49237782784290063
0,3,1,28.0,0,0,8.05,False,True,-0.10463740114712752,-0.4863374216869257
1,1,1,36.0,0,0,26.2875,False,True,0.5101613454232019,-0.11913106412161445
1,1,0,54.0,1,0,59.4,False,False,1.893458525206443,0.5475787653441219
0,3,1,24.0,0,0,7.4958,False,True,-0.41203677443229225,-0.4974960653257301
0,1,1,47.0,0,0,34.0208,False,True,1.3555096219574048,0.036576512298389464
1,2,0,34.0,0,0,10.5,False,True,0.35646165878061953,-0.43700743807979686
0,3,1,28.0,0,0,24.15,True,False,-0.10463740114712752,-0.1621689579829361
1,2,0,36.0,1,0,26.0,False,True,0.5101613454232019,-0.12491978668775715
0,3,1,32.0,0,0,7.8958,False,True,0.20276197213803718,-0.4894421904510968
0,3,1,22.0,0,0,7.8958,False,True,-0.5657364610748746,-0.4894421904510968
0,3,1,28.0,0,0,7.225,False,False,-0.10463740114712752,-0.5029485386158568
1,1,0,44.0,0,1,57.9792,False,False,1.1249600919935314,0.5189714017894245
0,3,1,28.0,0,0,7.2292,False,False,-0.10463740114712752,-0.5028639729296732
0,3,1,40.5,0,0,7.75,True,False,0.8559856403690123,-0.49237782784290063
1,2,0,50.0,0,0,10.5,False,True,1.5860591519212783,-0.43700743807979686
0,3,1,39.0,0,0,7.925,False,True,0.7407108753870755,-0.4888542575852486
0,2,1,23.0,2,1,11.5,False,True,-0.48888661775358344,-0.41687275089321363
0,3,1,28.0,0,0,7.2292,False,False,-0.10463740114712752,-0.5028639729296732
0,3,1,17.0,1,1,7.2292,False,False,-0.9499856776813305,-0.5028639729296732
1,3,0,28.0,0,2,22.3583,False,False,-0.10463740114712752,-0.19824427701513722
0,3,0,30.0,0,0,8.6625,False,True,0.04906228549545483,-0.47400492578514347
1,2,0,7.0,0,2,26.25,False,True,-1.7184841108942424,-0.11988611489111134
0,1,1,45.0,0,0,26.55,False,True,1.2018099353148226,-0.11384570873513637
0,3,1,28.0,0,0,14.5,False,True,-0.10463740114712752,-0.35646868933346404
1,1,0,22.0,0,2,49.5,False,False,-0.5657364610748746,0.3482453621969482
0,3,0,9.0,4,2,31.275,False,True,-1.56478442425166,-0.01870931177853076
0,3,0,11.0,4,2,31.275,False,True,-1.4110847376090776,-0.01870931177853076
1,2,1,32.0,1,0,26.0,False,True,0.20276197213803718,-0.12491978668775715
1,2,0,19.0,1,0,26.0,False,True,-0.7962859910387481,-0.12491978668775715
1,2,1,28.0,0,0,13.8625,False,False,-0.10463740114712752,-0.3693045524149108
0,3,1,33.0,1,1,20.525,False,True,0.27961181545932834,-0.2351571990343002
1,2,1,8.0,1,1,36.75,False,True,-1.6416342675729512,0.09152810056801232
0,2,1,27.0,0,0,26.0,False,True,-0.1814872444684187,-0.12491978668775715
0,3,1,28.0,0,0,7.8292,True,False,-0.10463740114712752,-0.49078316061772326
1,3,1,22.0,0,0,7.225,False,False,-0.5657364610748746,-0.5029485386158568
1,3,0,22.0,0,0,7.775,False,True,-0.5657364610748746,-0.4918744606632361
1,1,0,48.0,1,0,39.6,False,False,1.432359465278696,0.1489119590497745
1,3,0,36.0,1,0,17.4,False,True,0.5101613454232019,-0.29807809649237277
0,3,1,28.0,0,0,7.75,True,False,-0.10463740114712752,-0.49237782784290063
0,3,1,40.0,0,0,7.8958,False,True,0.8175607187083667,-0.4894421904510968
0,2,1,28.0,0,0,13.5,False,True,-0.10463740114712752,-0.3766033765200472
0,3,1,28.0,0,0,8.05,False,True,-0.10463740114712752,-0.4863374216869257
0,3,0,28.0,0,0,8.05,False,True,-0.10463740114712752,-0.4863374216869257
0,3,1,24.0,2,0,24.15,False,True,-0.41203677443229225,-0.1621689579829361
0,3,1,19.0,0,0,7.8958,False,True,-0.7962859910387481,-0.4894421904510968
0,3,0,29.0,0,4,21.075,False,True,-0.027787557825836348,-0.22408312108167944
0,3,1,28.0,0,0,7.2292,False,False,-0.10463740114712752,-0.5028639729296732
1,3,1,32.0,0,0,7.8542,False,True,0.20276197213803718,-0.4902797934380587
1,1,0,53.0,2,0,51.4792,False,True,1.816608681885152,0.38809593507663365
1,1,1,36.0,0,0,26.3875,False,True,0.5101613454232019,-0.11711759540295616
1,3,0,28.0,0,0,7.75,True,False,-0.10463740114712752,-0.49237782784290063
0,3,1,16.0,0,0,8.05,False,True,-1.0268355210026217,-0.4863374216869257
0,3,1,19.0,0,0,14.5,False,True,-0.7962859910387481,-0.35646868933346404
1,2,0,34.0,0,0,13.0,False,True,0.35646165878061953,-0.3866707201133388
1,1,0,39.0,1,0,55.9,False,True,0.7407108753870755,0.4771073601910807
0,3,0,28.0,1,0,14.4583,False,False,-0.10463740114712752,-0.3573083057891445
1,3,1,32.0,0,0,7.925,False,True,0.20276197213803718,-0.4888542575852486
1,2,0,25.0,1,1,30.0,False,True,-0.33518693111100106,-0.04438103794142432
0,2,1,54.0,0,0,26.0,False,True,1.893458525206443,-0.12491978668775715
0,1,1,36.0,0,0,40.125,False,False,0.5101613454232019,0.15948266982273065
0,3,1,28.0,0,0,8.7125,False,False,-0.10463740114712752,-0.47299819142581434
0,2,1,47.0,0,0,15.0,False,True,1.3555096219574048,-0.3464013457401724
0,3,1,22.0,0,0,8.05,False,True,-0.5657364610748746,-0.4863374216869257
0,3,1,28.0,0,0,8.05,False,True,-0.10463740114712752,-0.4863374216869257
0,3,1,35.0,0,0,7.125,False,True,0.4333115021019107,-0.5049620073345151
0,3,1,47.0,0,0,7.25,False,True,1.3555096219574048,-0.5024451714361923
0,3,0,28.0,0,2,7.75,True,False,-0.10463740114712752,-0.49237782784290063
0,2,1,37.0,1,0,26.0,False,True,0.5870111887444931,-0.12491978668775715
0,3,1,36.0,1,1,24.15,False,True,0.5101613454232019,-0.1621689579829361
1,2,0,28.0,0,0,33.0,False,True,-0.10463740114712752,0.016023023618325298
0,3,1,49.0,0,0,0.0,False,True,1.5092093085999871,-0.6484216535389205
0,3,1,28.0,0,0,7.225,False,False,-0.10463740114712752,-0.5029485386158568
1,1,1,49.0,1,0,56.9292,False,False,1.5092093085999871,0.49782998024351216
1,2,0,24.0,2,1,27.0,False,True,-0.41203677443229225,-0.10478509950117394
0,3,1,28.0,0,0,7.8958,False,True,-0.10463740114712752,-0.4894421904510968
0,1,1,28.0,0,0,42.4,False,True,-0.10463740114712752,0.2052890831722074
0,3,1,44.0,0,0,8.05,False,True,1.1249600919935314,-0.4863374216869257
1,1,1,35.0,0,0,26.55,False,False,0.4333115021019107,-0.11384570873513637
0,3,1,36.0,1,0,15.55,False,True,0.5101613454232019,-0.3353272677875516
0,3,1,30.0,0,0,7.8958,False,True,0.04906228549545483,-0.4894421904510968
1,1,1,27.0,0,0,30.5,False,True,-0.1814872444684187,-0.034313694348132716
1,2,0,22.0,1,2,41.5792,False,False,-0.5657364610748746,0.18876253192945994
0,3,0,39.0,1,5,31.275,False,True,0.7407108753870755,-0.01870931177853076
0,3,1,28.0,0,0,7.05,False,True,-0.10463740114712752,-0.5064721088735089
1,3,0,28.0,1,0,15.5,True,False,-0.10463740114712752,-0.3363340021468808
0,3,1,28.0,0,0,7.75,True,False,-0.10463740114712752,-0.49237782784290063
0,3,1,35.0,0,0,8.05,False,True,0.4333115021019107,-0.4863374216869257
1,2,0,24.0,1,2,65.0,False,True,-0.41203677443229225,0.6603330135889879
0,3,1,34.0,1,1,14.4,False,True,0.35646165878061953,-0.35848215805212236
0,3,0,26.0,1,0,16.1,False,True,-0.2583370877897099,-0.32425318983493084
1,2,0,4.0,2,1,39.0,False,True,-1.949033640858116,0.13683114673782454
0,2,1,26.0,0,0,10.5,False,True,-0.2583370877897099,-0.43700743807979686
0,3,1,27.0,1,0,14.4542,False,False,-0.1814872444684187,-0.3573908580066095
1,1,1,42.0,1,0,52.5542,False,True,0.9712604053509489,0.40974072380221066
1,3,1,20.0,1,1,15.7417,False,False,-0.719436147717457,-0.33146744825388363
0,3,1,21.0,0,0,7.8542,False,True,-0.6425863043961658,-0.4902797934380587
0,3,1,21.0,0,0,16.1,False,True,-0.6425863043961658,-0.32425318983493084
0,3,1,26.0,0,0,7.8958,False,True,-0.2583370877897099,-0.4894421904510968
0,3,1,28.0,0,0,7.7333,True,False,-0.10463740114712752,-0.49271407711891657
0,3,1,51.0,0,0,7.0542,False,True,1.6629089952425695,-0.5063875431873253
1,1,1,32.0,0,0,30.5,False,False,0.20276197213803718,-0.034313694348132716
0,1,1,28.0,0,0,0.0,False,True,-0.10463740114712752,-0.6484216535389205
0,3,0,9.0,3,2,27.9,False,True,-1.56478442425166,-0.08666388103324908
1,2,0,28.0,0,0,13.0,False,True,-0.10463740114712752,-0.3866707201133388
0,3,1,32.0,0,0,7.925,False,True,0.20276197213803718,-0.4888542575852486
0,2,1,31.0,1,1,26.25,False,True,0.12591212881674602,-0.11988611489111134
0,3,0,41.0,0,5,39.6875,False,True,0.8944105620296577,0.1506737441786005
0,3,1,28.0,1,0,16.1,False,True,-0.10463740114712752,-0.32425318983493084
0,3,1,20.0,0,0,7.8542,False,True,-0.719436147717457,-0.4902797934380587
1,3,1,28.0,0,0,56.4958,False,True,-0.10463740114712752,0.48910360681684706
0,3,1,19.0,0,0,7.8958,False,True,-0.7962859910387481,-0.4894421904510968
0,3,1,28.0,0,0,7.55,False,True,-0.10463740114712752,-0.49640476528021726
1,3,0,23.0,0,0,7.55,False,True,-0.48888661775358344,-0.49640476528021726
0,3,1,28.0,0,0,7.8958,False,True,-0.10463740114712752,-0.4894421904510968
1,2,0,18.0,0,1,23.0,False,True,-0.8731358343600393,-0.18532384824750675
0,3,1,21.0,0,0,8.4333,False,True,-0.6425863043961658,-0.47861979608830835
1,3,0,28.0,0,0,7.8292,True,False,-0.10463740114712752,-0.49078316061772326
0,3,0,18.0,0,0,6.75,True,False,-0.8731358343600393,-0.5125125150294839
0,3,1,28.0,0,0,7.8958,False,True,-0.10463740114712752,-0.4894421904510968
0,3,0,32.0,1,1,15.5,True,False,0.20276197213803718,-0.3363340021468808
0,2,1,23.0,0,0,13.0,False,True,-0.48888661775358344,-0.3866707201133388
0,3,1,40.0,0,0,7.225,False,False,0.8175607187083667,-0.5029485386158568
0,1,1,47.0,0,0,25.5875,False,True,1.3555096219574048,-0.13322534515222276
0,3,1,36.0,0,0,7.4958,False,True,0.5101613454232019,-0.4974960653257301
1,3,1,20.0,1,0,7.925,False,True,-0.719436147717457,-0.4888542575852486
0,2,1,25.0,0,0,13.0,False,True,-0.33518693111100106,-0.3866707201133388
0,3,1,28.0,0,0,7.775,False,True,-0.10463740114712752,-0.4918744606632361
0,3,1,43.0,0,0,8.05,False,True,1.0481102486722402,-0.4863374216869257
1,1,0,28.0,1,0,52.0,False,True,-0.10463740114712752,0.39858208016340624
1,2,0,40.0,1,1,39.0,False,True,0.8175607187083667,0.13683114673782454
0,1,1,31.0,1,0,52.0,False,True,0.12591212881674602,0.39858208016340624
1,2,1,31.0,0,0,13.0,False,True,0.12591212881674602,-0.3866707201133388
0,2,1,28.0,0,0,0.0,False,True,-0.10463740114712752,-0.6484216535389205
0,3,1,18.0,0,0,7.775,False,True,-0.8731358343600393,-0.4918744606632361
0,3,1,24.5,0,0,8.05,False,True,-0.37361185277164666,-0.4863374216869257
1,3,0,18.0,0,0,9.8417,False,True,-0.8731358343600393,-0.45026210265472455
0,3,0,43.0,1,6,46.9,False,True,1.0481102486722402,0.2958951755118318
0,3,0,28.0,0,0,8.1375,True,False,-0.10463740114712752,-0.48457563655809965
0,3,1,20.0,0,0,9.225,False,True,-0.719436147717457,-0.4626791642426904
0,3,1,14.0,5,2,46.9,False,True,-1.180535207645204,0.2958951755118318
0,2,1,25.0,1,2,41.5792,False,False,-0.33518693111100106,0.18876253192945994
0,3,1,14.0,4,1,39.6875,False,True,-1.180535207645204,0.1506737441786005
0,3,1,19.0,0,0,10.1708,False,True,-0.7962859910387481,-0.44363577710162005
0,3,1,18.0,0,0,7.7958,False,True,-0.8731358343600393,-0.49145565916975514
1,1,1,31.0,1,0,57.0,False,True,0.12591212881674602,0.49925551609632224
1,3,0,4.0,0,1,13.4167,False,False,-1.949033640858116,-0.37828059596268965
1,3,1,28.0,0,0,56.4958,False,True,-0.10463740114712752,0.48910360681684706
0,3,1,25.0,0,0,7.225,False,False,-0.33518693111100106,-0.5029485386158568
0,2,1,52.0,0,0,13.5,False,True,1.7397588385638607,-0.3766033765200472
0,3,1,44.0,0,0,8.05,False,True,1.1249600919935314,-0.4863374216869257
1,3,0,28.0,0,0,7.7333,True,False,-0.10463740114712752,-0.49271407711891657
0,3,1,42.0,0,0,7.65,False,True,0.9712604053509489,-0.494391296561559
1,1,1,35.0,0,0,26.2875,False,True,0.4333115021019107,-0.11913106412161445
0,3,0,18.0,0,1,14.4542,False,False,-0.8731358343600393,-0.3573908580066095
0,3,1,25.0,0,0,7.7417,True,False,-0.33518693111100106,-0.4925449457465493
0,3,1,26.0,1,0,7.8542,False,True,-0.2583370877897099,-0.4902797934380587
0,2,1,39.0,0,0,26.0,False,True,0.7407108753870755,-0.12491978668775715
1,2,0,45.0,0,0,13.5,False,True,1.2018099353148226,-0.3766033765200472
1,1,1,42.0,0,0,26.2875,False,True,0.9712604053509489,-0.11913106412161445
1,3,1,28.0,1,1,15.2458,False,False,-0.10463740114712752,-0.3414522396297103
1,1,0,24.0,0,0,49.5042,False,False,-0.41203677443229225,0.3483299278831318
0,1,1,28.0,0,0,26.55,False,True,-0.10463740114712752,-0.11384570873513637
1,1,1,48.0,1,0,52.0,False,True,1.432359465278696,0.39858208016340624
0,3,1,29.0,0,0,9.4833,False,True,-0.027787557825836348,-0.457478374542396
0,2,1,52.0,0,0,13.0,False,True,1.7397588385638607,-0.3866707201133388
0,3,1,19.0,0,0,7.65,False,True,-0.7962859910387481,-0.494391296561559
1,2,0,27.0,0,0,10.5,False,True,-0.1814872444684187,-0.43700743807979686
0,3,1,28.0,0,0,15.5,True,False,-0.10463740114712752,-0.3363340021468808
0,3,1,33.0,0,0,7.775,False,True,0.27961181545932834,-0.4918744606632361
1,2,0,6.0,0,1,33.0,False,True,-1.7953339542155335,0.016023023618325298
0,3,1,17.0,1,0,7.0542,False,True,-0.9499856776813305,-0.5063875431873253
0,2,1,34.0,0,0,13.0,False,True,0.35646165878061953,-0.3866707201133388
0,2,1,50.0,0,0,13.0,False,True,1.5860591519212783,-0.3866707201133388
1,1,1,27.0,1,0,53.1,False,True,-0.1814872444684187,0.4207302360686478
0,3,1,20.0,0,0,8.6625,False,True,-0.719436147717457,-0.47400492578514347
1,2,0,30.0,3,0,21.0,False,True,0.04906228549545483,-0.22559322262067316
1,3,0,28.0,0,0,7.7375,True,False,-0.10463740114712752,-0.4926295114327329
0,2,1,25.0,1,0,26.0,False,True,-0.33518693111100106,-0.12491978668775715
0,3,0,25.0,1,0,7.925,False,True,-0.33518693111100106,-0.4888542575852486
0,3,1,11.0,0,0,18.7875,False,False,-1.4110847376090776,-0.2701412180209885
0,2,1,28.0,0,0,0.0,False,True,-0.10463740114712752,-0.6484216535389205
0,2,1,23.0,0,0,13.0,False,True,-0.48888661775358344,-0.3866707201133388
0,2,1,23.0,0,0,13.0,False,True,-0.48888661775358344,-0.3866707201133388
0,3,1,28.5,0,0,16.1,False,True,-0.06621247948648194,-0.32425318983493084
0,3,0,48.0,1,3,34.375,False,True,1.432359465278696,0.04370821849987721
0,3,1,28.0,0,0,7.8958,False,True,-0.10463740114712752,-0.4894421904510968
0,3,1,28.0,0,0,7.8958,False,True,-0.10463740114712752,-0.4894421904510968
1,1,1,28.0,0,0,30.0,False,True,-0.10463740114712752,-0.04438103794142432
0,3,1,24.0,1,0,16.1,False,True,-0.41203677443229225,-0.32425318983493084
1,3,1,31.0,0,0,7.925,False,True,0.12591212881674602,-0.4888542575852486
0,3,1,16.0,1,1,20.25,False,True,-1.0268355210026217,-0.24069423801061057
1,2,0,30.0,0,0,13.0,False,True,0.04906228549545483,-0.3866707201133388
0,1,1,19.0,1,0,53.1,False,True,-0.7962859910387481,0.4207302360686478
0,3,1,31.0,0,0,7.75,True,False,0.12591212881674602,-0.49237782784290063
1,2,0,4.0,1,1,23.0,False,True,-1.949033640858116,-0.18532384824750675
1,3,1,6.0,0,1,12.475,False,True,-1.7953339542155335,-0.397241430886295
0,3,1,33.0,0,0,9.5,False,True,0.27961181545932834,-0.45714212526638004
0,3,1,23.0,0,0,7.8958,False,True,-0.48888661775358344,-0.4894421904510968
1,2,0,48.0,1,2,65.0,False,True,1.432359465278696,0.6603330135889879
0,3,1,28.0,0,0,7.7958,False,True,-0.10463740114712752,-0.49145565916975514
0,2,1,18.0,0,0,11.5,False,True,-0.8731358343600393,-0.41687275089321363
0,3,1,34.0,0,0,8.05,False,True,0.35646165878061953,-0.4863374216869257
0,3,1,28.0,0,0,14.5,False,True,-0.10463740114712752,-0.35646868933346404
0,3,1,41.0,0,0,7.125,False,True,0.8944105620296577,-0.5049620073345151
1,3,1,20.0,0,0,7.2292,False,False,-0.719436147717457,-0.5028639729296732
0,3,1,16.0,0,0,7.775,False,True,-1.0268355210026217,-0.4918744606632361
0,1,1,28.0,0,0,39.6,False,False,-0.10463740114712752,0.1489119590497745
0,3,0,30.5,0,0,7.75,True,False,0.08748720715610042,-0.49237782784290063
0,3,1,28.0,1,0,24.15,True,False,-0.10463740114712752,-0.1621689579829361
0,3,1,32.0,0,0,8.3625,False,True,0.20276197213803718,-0.4800453319411184
0,3,1,24.0,0,0,9.5,False,True,-0.41203677443229225,-0.45714212526638004
0,3,1,48.0,0,0,7.8542,False,True,1.432359465278696,-0.4902797934380587
0,3,1,28.0,0,0,7.225,False,False,-0.10463740114712752,-0.5029485386158568
1,2,0,54.0,1,3,23.0,False,True,1.893458525206443,-0.18532384824750675
0,3,1,18.0,0,0,7.75,False,True,-0.8731358343600393,-0.49237782784290063
0,3,1,28.0,0,0,7.75,True,False,-0.10463740114712752,-0.49237782784290063
1,3,0,5.0,0,0,12.475,False,True,-1.8721837975368247,-0.397241430886295
0,3,1,28.0,0,0,7.7375,True,False,-0.10463740114712752,-0.4926295114327329
1,3,0,13.0,0,0,7.2292,False,False,-1.2573850509664952,-0.5028639729296732
1,1,0,17.0,1,0,57.0,False,True,-0.9499856776813305,0.49925551609632224
0,1,1,29.0,0,0,30.0,False,True,-0.027787557825836348,-0.04438103794142432
0,3,1,28.0,1,2,23.45,False,True,-0.10463740114712752,-0.17626323901354432
0,3,1,25.0,0,0,7.05,False,True,-0.33518693111100106,-0.5064721088735089
0,3,1,25.0,0,0,7.25,False,True,-0.33518693111100106,-0.5024451714361923
1,3,0,18.0,0,0,7.4958,False,True,-0.8731358343600393,-0.4974960653257301
0,3,1,8.0,4,1,29.125,True,False,-1.6416342675729512,-0.06199888922968463
0,3,1,28.0,0,0,7.75,True,False,-0.10463740114712752,-0.49237782784290063
0,2,1,16.0,0,0,26.0,False,True,-1.0268355210026217,-0.12491978668775715
0,1,1,28.0,0,0,30.6958,False,False,-0.10463740114712752,-0.030371322596999754
0,3,1,25.0,0,0,7.8958,False,True,-0.33518693111100106,-0.4894421904510968
0,2,1,39.0,0,0,13.0,False,True,0.7407108753870755,-0.3866707201133388
1,1,0,49.0,0,0,25.9292,False,True,1.5092093085999871,-0.1263453225405672
1,3,0,31.0,0,0,8.6833,False,True,0.12591212881674602,-0.4735861242916626
0,3,1,30.0,0,0,7.2292,False,False,0.04906228549545483,-0.5028639729296732
0,3,0,30.0,1,1,24.15,False,True,0.04906228549545483,-0.1621689579829361
0,2,1,34.0,0,0,13.0,False,True,0.35646165878061953,-0.3866707201133388
1,2,0,31.0,1,1,26.25,False,True,0.12591212881674602,-0.11988611489111134
1,3,1,27.0,0,0,6.975,False,True,-0.1814872444684187,-0.5079822104125026
0,3,1,31.0,0,0,7.775,False,True,0.12591212881674602,-0.4918744606632361
0,1,1,39.0,0,0,0.0,False,True,0.7407108753870755,-0.6484216535389205
0,3,0,18.0,0,0,7.775,False,True,-0.8731358343600393,-0.4918744606632361
0,2,1,39.0,0,0,13.0,False,True,0.7407108753870755,-0.3866707201133388
1,1,0,33.0,1,0,53.1,False,True,0.27961181545932834,0.4207302360686478
0,3,1,26.0,0,0,7.8875,False,True,-0.2583370877897099,-0.4896093083547455
0,3,1,39.0,0,0,24.15,False,True,0.7407108753870755,-0.1621689579829361
0,2,1,35.0,0,0,10.5,False,True,0.4333115021019107,-0.43700743807979686
0,3,0,6.0,4,2,31.275,False,True,-1.7953339542155335,-0.01870931177853076
0,3,1,30.5,0,0,8.05,False,True,0.08748720715610042,-0.4863374216869257
0,1,1,28.0,0,0,0.0,False,True,-0.10463740114712752,-0.6484216535389205
0,3,0,23.0,0,0,7.925,False,True,-0.48888661775358344,-0.4888542575852486
0,2,1,31.0,1,1,37.0042,False,False,0.12591212881674602,0.09664633805084172
0,3,1,43.0,0,0,6.45,False,True,1.0481102486722402,-0.5185529211854588
0,3,1,10.0,3,2,27.9,False,True,-1.4879345809303688,-0.08666388103324908
1,3,1,27.0,0,0,8.6625,False,True,-0.1814872444684187,-0.47400492578514347
0,1,1,38.0,0,0,0.0,False,True,0.6638610320657843,-0.6484216535389205
1,3,0,27.0,0,1,12.475,False,True,-0.1814872444684187,-0.397241430886295
